id,line,log_line
139707,12,2.48490665
139708,4,1.386294361
139709,3,1.098612289
139714,15,2.708050201
139720,36,3.583518938
139721,30,3.401197382
139722,83,4.418840608
139723,64,4.158883083
139724,65,4.17438727
139725,4,1.386294361
139727,88,4.477336814
139728,138,4.927253685
139729,44,3.784189634
139732,3,1.098612289
139733,31,3.433987204
139737,37,3.610917913
139739,6,1.791759469
139744,140,4.941642423
139745,2,0.693147181
139746,4,1.386294361
139747,3,1.098612289
139748,1,0
139749,2,0.693147181
139755,5,1.609437912
139757,7,1.945910149
139758,246,5.505331536
139759,28911,10.27197742
139764,14,2.63905733
139773,106,4.663439094
139774,248,5.513428746
139775,572,6.349138991
139779,2,0.693147181
139780,6,1.791759469
139784,60,4.094344562
139785,64,4.158883083
139787,332,5.805134969
139788,2,0.693147181
139793,22,3.091042453
139799,4,1.386294361
139802,4528,8.41803562
139805,45,3.80666249
139812,353,5.866468057
139813,7,1.945910149
139816,2,0.693147181
139818,4,1.386294361
139819,2,0.693147181
139820,2,0.693147181
139829,2,0.693147181
139834,43,3.761200116
139835,1878,7.53796266
139838,14,2.63905733
139845,3,1.098612289
139846,1,0
139865,32,3.465735903
139867,349,5.855071922
139874,3,1.098612289
139875,28,3.33220451
139880,43,3.761200116
139882,574,6.352629396
139883,2,0.693147181
139886,29,3.36729583
139888,5,1.609437912
139895,1,0
139896,82,4.406719247
139897,7,1.945910149
139900,13,2.564949357
139904,7,1.945910149
139905,3,1.098612289
139907,2,0.693147181
139909,40,3.688879454
139913,61,4.110873864
139918,24,3.17805383
139919,11,2.397895273
139920,4,1.386294361
139921,2,0.693147181
139922,46,3.828641396
139923,49,3.891820298
139924,44,3.784189634
139930,15,2.708050201
139932,2,0.693147181
139936,2,0.693147181
139938,4,1.386294361
139940,2,0.693147181
139941,6,1.791759469
139948,131,4.875197323
139949,566,6.338594078
139950,588,6.376726948
139953,18,2.890371758
139960,2,0.693147181
139964,2,0.693147181
139967,2,0.693147181
139968,10,2.302585093
139970,2,0.693147181
139971,738,6.603943825
139972,8,2.079441542
139973,1,0
139974,13,2.564949357
139975,6,1.791759469
139976,4,1.386294361
139979,1,0
139981,2,0.693147181
139989,4,1.386294361
139990,4,1.386294361
139995,581,6.364750757
139997,2099,7.64921632
139998,473,6.159095388
139999,4,1.386294361
140000,16,2.772588722
140002,2,0.693147181
140003,123,4.812184355
140005,5,1.609437912
140006,3,1.098612289
140007,19,2.944438979
140009,113,4.727387819
140015,10,2.302585093
140018,2,0.693147181
140028,7,1.945910149
140029,3,1.098612289
140030,105,4.65396035
140034,13,2.564949357
140035,2,0.693147181
140036,16,2.772588722
140042,78,4.356708827
140049,122,4.804021045
140053,2,0.693147181
140075,22,3.091042453
140077,33,3.496507561
140078,35,3.555348061
140079,74,4.304065093
140080,13,2.564949357
140086,2,0.693147181
140102,16,2.772588722
140103,5,1.609437912
140107,137,4.919980926
140109,50,3.912023005
140110,72,4.276666119
140112,24,3.17805383
140113,10,2.302585093
140114,345,5.843544417
140115,2,0.693147181
140116,5,1.609437912
140117,2,0.693147181
140132,18,2.890371758
140134,3,1.098612289
140136,163,5.093750201
140139,1,0
140141,6,1.791759469
140158,13,2.564949357
140167,188,5.236441963
140172,1,0
140173,1108,7.010311867
140175,129,4.859812404
140176,644,6.467698726
140181,89,4.48863637
140182,41,3.713572067
140184,40,3.688879454
140185,72,4.276666119
140192,2,0.693147181
140193,2,0.693147181
140194,11,2.397895273
140196,4,1.386294361
140251,26,3.258096538
140252,43,3.761200116
140254,8,2.079441542
140255,11,2.397895273
140257,29,3.36729583
140258,25,3.218875825
140259,52,3.951243719
140260,8,2.079441542
140266,140,4.941642423
140267,12,2.48490665
140268,66,4.189654742
140269,39,3.663561646
140270,317,5.758901774
140271,12,2.48490665
140272,8,2.079441542
140273,2,0.693147181
140274,165,5.105945474
140275,85,4.442651256
140276,32,3.465735903
140277,165,5.105945474
140278,73,4.290459441
140279,15156,9.626151772
140280,444,6.095824562
140286,45,3.80666249
140288,135,4.905274778
140290,22,3.091042453
140291,414,6.025865974
140292,91,4.510859507
140293,11,2.397895273
140294,4,1.386294361
140295,15,2.708050201
140296,37,3.610917913
140297,54,3.988984047
140301,4,1.386294361
140310,5,1.609437912
140315,39,3.663561646
140316,51,3.931825633
140321,59,4.077537444
140322,599,6.395261598
140329,6,1.791759469
140331,143,4.96284463
140334,6,1.791759469
140335,78,4.356708827
140336,13,2.564949357
140342,15487,9.647756241
140344,17,2.833213344
140345,33,3.496507561
140351,2,0.693147181
140353,21,3.044522438
140362,4,1.386294361
140372,222,5.402677382
140374,51,3.931825633
140377,41,3.713572067
140381,5,1.609437912
140382,89,4.48863637
140383,9,2.197224577
140384,10,2.302585093
140389,5,1.609437912
140393,93,4.532599493
140394,19,2.944438979
140411,3,1.098612289
140418,4,1.386294361
140422,42,3.737669618
140423,24,3.17805383
140424,5,1.609437912
140425,5,1.609437912
140426,172,5.147494477
140427,70,4.248495242
140428,74,4.304065093
140429,10,2.302585093
140430,38,3.63758616
140431,3,1.098612289
140435,13,2.564949357
140437,93,4.532599493
140442,2,0.693147181
140444,84,4.430816799
140446,2,0.693147181
140447,2,0.693147181
140457,2,0.693147181
140459,8,2.079441542
140465,283,5.645446898
140471,8,2.079441542
140475,21,3.044522438
140476,35,3.555348061
140477,7,1.945910149
140481,63,4.143134726
140502,100,4.605170186
140505,40,3.688879454
140510,74,4.304065093
140511,2,0.693147181
140512,28,3.33220451
140513,3,1.098612289
140516,7,1.945910149
140517,6,1.791759469
140519,1,0
140522,303,5.713732806
140523,2,0.693147181
140537,204,5.318119994
140545,22,3.091042453
140548,203,5.313205979
140560,2,0.693147181
140561,1,0
140562,6,1.791759469
140564,8,2.079441542
140566,14,2.63905733
140574,7,1.945910149
140577,11,2.397895273
140583,31,3.433987204
140586,7,1.945910149
140589,34,3.526360525
140592,10,2.302585093
140593,3,1.098612289
140595,5,1.609437912
140597,41,3.713572067
140602,5,1.609437912
140603,9,2.197224577
140604,34,3.526360525
140605,40,3.688879454
140608,6,1.791759469
140609,2,0.693147181
140610,3,1.098612289
140611,427,6.056784013
140612,4,1.386294361
140615,1,0
140616,244,5.497168225
140624,30,3.401197382
140625,10,2.302585093
140626,2,0.693147181
140627,2,0.693147181
140628,112,4.718498871
140629,2,0.693147181
140630,208,5.33753808
140631,108,4.682131227
140632,163,5.093750201
140640,7,1.945910149
140650,2,0.693147181
140651,651,6.478509642
140653,2,0.693147181
140657,14,2.63905733
140658,1984,7.592870288
140661,7,1.945910149
140663,1,0
140666,10,2.302585093
140668,1,0
140669,2,0.693147181
140674,45,3.80666249
140675,19,2.944438979
140680,160,5.075173815
140681,35,3.555348061
140682,52,3.951243719
140691,75,4.317488114
140701,17699,9.78126342
140703,25,3.218875825
140713,16,2.772588722
140714,18,2.890371758
140715,77,4.343805422
140716,222,5.402677382
140717,9,2.197224577
140718,72,4.276666119
140720,17,2.833213344
140721,15,2.708050201
140723,10,2.302585093
140724,221,5.398162702
140725,2,0.693147181
140726,18,2.890371758
140727,62,4.127134385
140729,3,1.098612289
140730,190,5.247024072
140731,39,3.663561646
140732,20,2.995732274
140733,26,3.258096538
140735,14,2.63905733
140736,11,2.397895273
140737,479,6.171700597
140738,4,1.386294361
140739,1,0
140741,4,1.386294361
140750,11,2.397895273
140751,2162,7.678788998
140752,1,0
140758,1,0
140787,12,2.48490665
140790,13,2.564949357
140797,1,0
140798,5,1.609437912
140801,2,0.693147181
140802,23,3.135494216
140806,2,0.693147181
140808,15,2.708050201
140814,40,3.688879454
140819,1807,7.499423291
140820,2,0.693147181
140835,18,2.890371758
140836,180,5.192956851
140837,6,1.791759469
140842,4,1.386294361
140852,16,2.772588722
140854,4,1.386294361
140855,3,1.098612289
140860,58,4.060443011
140861,2,0.693147181
140866,113,4.727387819
140867,168,5.123963979
140868,42,3.737669618
140871,2,0.693147181
140876,2,0.693147181
140877,4,1.386294361
140885,48,3.871201011
140886,28,3.33220451
140896,29,3.36729583
140911,6,1.791759469
140919,36,3.583518938
140920,2,0.693147181
140921,16,2.772588722
140926,30,3.401197382
140930,2,0.693147181
140940,1471,7.293697721
140942,3,1.098612289
140944,204,5.318119994
140945,16,2.772588722
140946,19,2.944438979
140949,1,0
140950,14,2.63905733
140951,4,1.386294361
140952,13,2.564949357
140953,9,2.197224577
140954,2,0.693147181
140955,9,2.197224577
140956,108,4.682131227
140957,141,4.94875989
140959,12,2.48490665
140965,86,4.454347296
140966,212,5.356586275
140970,1,0
140971,8,2.079441542
140980,78,4.356708827
140982,11,2.397895273
140983,5,1.609437912
141007,18,2.890371758
141008,6,1.791759469
141010,108,4.682131227
141011,4,1.386294361
141017,288,5.66296048
141018,1,0
141019,90,4.49980967
141020,7,1.945910149
141023,20,2.995732274
141024,50,3.912023005
141025,35,3.555348061
141026,79,4.369447852
141028,424,6.049733455
141029,56,4.025351691
141030,17,2.833213344
141031,2,0.693147181
141032,4,1.386294361
141034,14,2.63905733
141035,6,1.791759469
141046,4,1.386294361
141049,58,4.060443011
141050,6,1.791759469
141051,6,1.791759469
141052,72,4.276666119
141053,6,1.791759469
141074,12,2.48490665
141076,8,2.079441542
141077,7,1.945910149
141085,2,0.693147181
141097,1,0
141098,1,0
141100,5,1.609437912
141106,36,3.583518938
141112,3,1.098612289
141114,6,1.791759469
141117,15,2.708050201
141126,1,0
141129,31,3.433987204
141135,16,2.772588722
141140,4,1.386294361
141142,3,1.098612289
141143,149,5.003946306
141182,20,2.995732274
141192,24,3.17805383
141193,2,0.693147181
141200,137,4.919980926
141205,55,4.007333185
141206,2,0.693147181
141210,94,4.543294782
141211,193,5.262690189
141212,99,4.59511985
141213,6,1.791759469
141214,13,2.564949357
141216,146,4.983606622
141217,12,2.48490665
141220,5,1.609437912
141221,2,0.693147181
141223,3,1.098612289
141232,9,2.197224577
141233,5,1.609437912
141239,875,6.774223886
141245,18,2.890371758
141247,6,1.791759469
141248,7,1.945910149
141250,2,0.693147181
141254,4,1.386294361
141255,1,0
141267,12,2.48490665
141274,28,3.33220451
141277,2,0.693147181
141278,15,2.708050201
141280,19,2.944438979
141283,12,2.48490665
141292,17,2.833213344
141303,18,2.890371758
141304,11,2.397895273
141305,14,2.63905733
141307,19,2.944438979
141311,29,3.36729583
141323,7,1.945910149
141324,28,3.33220451
141327,5,1.609437912
141328,1,0
141329,24,3.17805383
141330,200,5.298317367
141335,17,2.833213344
141338,10,2.302585093
141340,9,2.197224577
141342,193,5.262690189
141343,112,4.718498871
141344,16,2.772588722
141348,238,5.472270674
141350,49,3.891820298
141351,4,1.386294361
141352,11,2.397895273
141353,56,4.025351691
141358,23,3.135494216
141370,3,1.098612289
141371,3,1.098612289
141373,13,2.564949357
141379,2,0.693147181
141381,11,2.397895273
141390,6,1.791759469
141397,8,2.079441542
141399,15,2.708050201
141400,1155,7.051855623
141408,27,3.295836866
141423,10,2.302585093
141427,10,2.302585093
141429,9,2.197224577
141434,289,5.666426688
141435,28,3.33220451
141436,30,3.401197382
141437,49,3.891820298
141438,216,5.375278408
141441,2,0.693147181
141443,3,1.098612289
141444,329,5.796057751
141447,210,5.347107531
141448,11,2.397895273
141449,2,0.693147181
141450,100,4.605170186
141454,3,1.098612289
141458,2851,7.955425089
141459,10,2.302585093
141470,20,2.995732274
141471,10,2.302585093
141472,6,1.791759469
141473,10,2.302585093
141476,2,0.693147181
141488,249,5.517452896
141490,19,2.944438979
141497,3,1.098612289
141501,12,2.48490665
141504,41,3.713572067
141515,3,1.098612289
141516,25,3.218875825
141517,55,4.007333185
141518,56,4.025351691
141519,199,5.293304825
141535,112,4.718498871
141538,2,0.693147181
141541,21,3.044522438
141542,4,1.386294361
141544,99,4.59511985
141547,11,2.397895273
141551,4,1.386294361
141552,5,1.609437912
141553,2,0.693147181
141555,15,2.708050201
141556,49,3.891820298
141557,3,1.098612289
141561,6,1.791759469
141579,6,1.791759469
141580,2,0.693147181
141585,6,1.791759469
141595,8,2.079441542
141596,26,3.258096538
141597,39,3.663561646
141598,12,2.48490665
141600,1,0
141602,6,1.791759469
141603,180,5.192956851
141604,200,5.298317367
141606,386,5.955837369
141610,1190,7.081708586
141613,2,0.693147181
141614,18,2.890371758
141616,2,0.693147181
141617,18,2.890371758
141618,18,2.890371758
141619,19,2.944438979
141620,79,4.369447852
141624,109,4.691347882
141625,1776,7.482118924
141626,340,5.828945618
141627,105,4.65396035
141647,89,4.48863637
141648,9,2.197224577
141650,303,5.713732806
141652,6,1.791759469
141653,3,1.098612289
141654,2,0.693147181
141655,6,1.791759469
141658,147,4.990432587
141667,15,2.708050201
141668,14,2.63905733
141675,108,4.682131227
141693,26,3.258096538
141696,5,1.609437912
141698,82,4.406719247
141700,30,3.401197382
141706,2,0.693147181
141716,5,1.609437912
141717,4,1.386294361
141720,1,0
141730,44,3.784189634
141731,4,1.386294361
141735,2,0.693147181
141737,46,3.828641396
141738,2,0.693147181
141741,2,0.693147181
141745,78,4.356708827
141753,4,1.386294361
141754,171,5.141663557
141755,10,2.302585093
141762,8,2.079441542
141763,2,0.693147181
141768,11,2.397895273
141769,18,2.890371758
141770,4,1.386294361
141771,2,0.693147181
141772,24,3.17805383
141776,17,2.833213344
141779,2,0.693147181
141780,356,5.874930731
141785,1363,7.217443432
141787,902,6.80461452
141789,1,0
141790,4,1.386294361
141805,31,3.433987204
141806,1,0
141809,2,0.693147181
141810,11,2.397895273
141811,8,2.079441542
141812,2,0.693147181
141813,2,0.693147181
141814,24,3.17805383
141816,596,6.390240667
141826,8,2.079441542
141827,16,2.772588722
141828,3,1.098612289
141833,847,6.741700695
141835,15,2.708050201
141844,73,4.290459441
141845,90,4.49980967
141848,6,1.791759469
141850,22,3.091042453
141851,218,5.384495063
141854,15,2.708050201
141859,66,4.189654742
141866,3,1.098612289
141878,18,2.890371758
141880,7,1.945910149
141881,2,0.693147181
141882,1,0
141883,2,0.693147181
141887,2,0.693147181
141888,41,3.713572067
141889,8,2.079441542
141899,2,0.693147181
141900,32,3.465735903
141901,35,3.555348061
141913,2,0.693147181
141920,51,3.931825633
141927,85,4.442651256
141930,6,1.791759469
141935,61,4.110873864
141936,5,1.609437912
141947,2,0.693147181
141952,162,5.087596335
141961,9,2.197224577
141962,13,2.564949357
141965,4,1.386294361
141968,20,2.995732274
141969,1,0
141973,2,0.693147181
141977,7,1.945910149
141978,43,3.761200116
141980,8,2.079441542
141987,28,3.33220451
141988,54,3.988984047
141993,11,2.397895273
141994,11,2.397895273
141996,4,1.386294361
141997,47,3.850147602
141999,58,4.060443011
142003,11,2.397895273
142005,58,4.060443011
142009,32,3.465735903
142012,11,2.397895273
142023,4,1.386294361
142030,3,1.098612289
142031,53,3.970291914
142043,5,1.609437912
142044,7,1.945910149
142047,22,3.091042453
142048,30,3.401197382
142049,2,0.693147181
142050,6,1.791759469
142051,2,0.693147181
142053,1,0
142059,148,4.997212274
142062,4,1.386294361
142063,124,4.820281566
142071,5,1.609437912
142072,12,2.48490665
142074,381,5.942799375
142078,3624,8.195333667
142083,90,4.49980967
142084,11,2.397895273
142085,68,4.219507705
142089,42,3.737669618
142093,7,1.945910149
142103,30,3.401197382
142109,39,3.663561646
142112,23,3.135494216
142117,21,3.044522438
142118,44,3.784189634
142120,2,0.693147181
142121,39,3.663561646
142132,98,4.584967479
142133,60,4.094344562
142150,8,2.079441542
142160,34,3.526360525
142162,43,3.761200116
142169,2,0.693147181
142170,2,0.693147181
142171,5,1.609437912
142175,19,2.944438979
142178,23,3.135494216
142179,2,0.693147181
142183,141,4.94875989
142184,11,2.397895273
142189,4,1.386294361
142193,7,1.945910149
142196,15,2.708050201
142198,4,1.386294361
142202,26,3.258096538
142203,12,2.48490665
142204,44,3.784189634
142210,7,1.945910149
142211,128,4.852030264
142213,25,3.218875825
142219,31,3.433987204
142230,991,6.898714534
142232,2,0.693147181
142233,24,3.17805383
142238,1450,7.279318835
142243,276,5.620400866
142246,96,4.564348191
142247,8,2.079441542
142250,4,1.386294361
142252,5857,8.675392806
142263,99,4.59511985
142265,4,1.386294361
142267,5,1.609437912
142269,15,2.708050201
142274,2,0.693147181
142278,20,2.995732274
142279,59,4.077537444
142283,124,4.820281566
142286,49,3.891820298
142296,2,0.693147181
142303,1,0
142308,38,3.63758616
142309,162,5.087596335
142319,13,2.564949357
142320,35,3.555348061
142324,48,3.871201011
142325,18,2.890371758
142330,12,2.48490665
142331,135,4.905274778
142332,40,3.688879454
142334,56,4.025351691
142343,2538,7.839131648
142344,226,5.420534999
142358,15,2.708050201
142361,12,2.48490665
142362,435,6.075346031
142365,29,3.36729583
142366,2,0.693147181
142371,12,2.48490665
142372,49,3.891820298
142373,3,1.098612289
142387,36,3.583518938
142389,11,2.397895273
142390,4,1.386294361
142398,44,3.784189634
142399,4,1.386294361
142401,12,2.48490665
142402,52,3.951243719
142403,2,0.693147181
142406,10,2.302585093
142417,411,6.018593215
142418,2,0.693147181
142422,26,3.258096538
142423,4,1.386294361
142452,23,3.135494216
142455,1,0
142456,6,1.791759469
142461,31,3.433987204
142466,489,6.192362489
142467,2,0.693147181
142472,13,2.564949357
142474,8,2.079441542
142476,2,0.693147181
142482,36,3.583518938
142484,66,4.189654742
142488,16,2.772588722
142489,104,4.644390899
142490,30,3.401197382
142491,23,3.135494216
142492,11,2.397895273
142493,9,2.197224577
142494,2,0.693147181
142495,4,1.386294361
142496,308,5.730099783
142502,2,0.693147181
142505,53,3.970291914
142507,252,5.529429088
142516,9,2.197224577
142520,2,0.693147181
142529,12,2.48490665
142532,137,4.919980926
142534,77,4.343805422
142560,4,1.386294361
142561,8,2.079441542
142562,6,1.791759469
142563,32,3.465735903
142564,41,3.713572067
142565,476,6.165417854
142567,4,1.386294361
142573,2,0.693147181
142574,6,1.791759469
142575,12,2.48490665
142576,5,1.609437912
142580,20,2.995732274
142581,101,4.615120517
142595,8,2.079441542
142597,9,2.197224577
142612,126,4.836281907
142613,129,4.859812404
142614,42,3.737669618
142615,27,3.295836866
142635,109,4.691347882
142646,29,3.36729583
142647,4,1.386294361
142654,131,4.875197323
142676,2,0.693147181
142688,2,0.693147181
142689,64,4.158883083
142695,247,5.509388337
142696,31,3.433987204
142698,33,3.496507561
142699,53,3.970291914
142712,86,4.454347296
142719,977,6.884486652
142720,699,6.549650742
142721,75,4.317488114
142722,4,1.386294361
142724,509,6.232448017
142727,719,6.577861358
142728,132,4.882801923
142732,1662,7.415776975
142735,28,3.33220451
142736,16,2.772588722
142737,14,2.63905733
142739,23,3.135494216
142744,182,5.204006687
142745,23,3.135494216
142746,2740,7.915713199
142747,3821,8.248267447
142748,46,3.828641396
142756,247,5.509388337
142759,5,1.609437912
142768,1,0
142774,2,0.693147181
142780,7,1.945910149
142782,112,4.718498871
142784,59,4.077537444
142785,47,3.850147602
142786,73,4.290459441
142791,1,0
142797,2,0.693147181
142799,2,0.693147181
142805,45,3.80666249
142810,10,2.302585093
142813,31,3.433987204
142818,4,1.386294361
142819,234,5.455321115
142820,4,1.386294361
142822,13,2.564949357
142843,158,5.062595033
142844,2,0.693147181
142846,2,0.693147181
142852,2,0.693147181
142855,2,0.693147181
142856,2,0.693147181
142857,146,4.983606622
142859,3,1.098612289
142860,2,0.693147181
142861,55,4.007333185
142862,34,3.526360525
142863,7,1.945910149
142864,2,0.693147181
142865,2,0.693147181
142867,22,3.091042453
142869,572,6.349138991
142870,176,5.170483995
142873,977,6.884486652
142875,1468,7.291656209
142877,257,5.549076085
142878,18,2.890371758
142879,3,1.098612289
142882,2,0.693147181
142885,12,2.48490665
142886,11,2.397895273
142887,486,6.186208624
142889,3,1.098612289
142890,67,4.204692619
142893,4,1.386294361
142899,272,5.605802066
142900,29,3.36729583
142908,5,1.609437912
142909,3,1.098612289
142914,238,5.472270674
142917,5,1.609437912
142920,103,4.634728988
142921,14,2.63905733
142922,23,3.135494216
142923,90,4.49980967
142930,57,4.043051268
142931,64,4.158883083
142932,20,2.995732274
142933,2,0.693147181
142934,8,2.079441542
142935,13,2.564949357
142936,7,1.945910149
142938,14,2.63905733
142940,6,1.791759469
142941,26,3.258096538
142951,48,3.871201011
142955,73,4.290459441
142963,17,2.833213344
142967,252,5.529429088
142969,11,2.397895273
142971,6,1.791759469
142975,223,5.407171771
142977,372,5.918893854
142979,4,1.386294361
142981,6,1.791759469
142982,54,3.988984047
142984,8,2.079441542
142985,47,3.850147602
142986,2,0.693147181
142987,0,0
142989,233,5.451038454
142990,139,4.934473933
142991,8,2.079441542
142992,4,1.386294361
142995,2,0.693147181
143000,6,1.791759469
143002,20,2.995732274
143004,5,1.609437912
143017,13,2.564949357
143018,4,1.386294361
143019,2,0.693147181
143022,10,2.302585093
143024,8,2.079441542
143025,16,2.772588722
143028,7,1.945910149
143031,26,3.258096538
143034,8,2.079441542
143039,27,3.295836866
143041,4,1.386294361
143050,104,4.644390899
143072,68,4.219507705
143073,48,3.871201011
143088,10,2.302585093
143089,2,0.693147181
143090,6,1.791759469
143091,7,1.945910149
143092,4,1.386294361
143093,8,2.079441542
143094,49,3.891820298
143101,1,0
143102,18,2.890371758
143108,168,5.123963979
143109,64,4.158883083
143110,54,3.988984047
143111,40,3.688879454
143113,3,1.098612289
143114,6,1.791759469
143115,1,0
143116,232,5.446737372
143117,232,5.446737372
143118,21,3.044522438
143134,60,4.094344562
143139,61,4.110873864
143140,13,2.564949357
143148,29,3.36729583
143154,57,4.043051268
143155,122,4.804021045
143159,12,2.48490665
143166,85,4.442651256
143167,10,2.302585093
143173,8,2.079441542
143174,1,0
143176,55,4.007333185
143177,33,3.496507561
143182,2,0.693147181
143183,3,1.098612289
143184,2,0.693147181
143185,1,0
143186,19,2.944438979
143191,31,3.433987204
143195,132,4.882801923
143201,4,1.386294361
143202,34,3.526360525
143207,3,1.098612289
143213,3,1.098612289
143220,2,0.693147181
143221,2,0.693147181
143222,3864,8.259458195
143247,3,1.098612289
143248,515,6.244166901
143249,88,4.477336814
143252,2,0.693147181
143253,33,3.496507561
143255,7,1.945910149
143258,2,0.693147181
143260,9,2.197224577
143261,28,3.33220451
143262,84,4.430816799
143264,9,2.197224577
143266,35,3.555348061
143271,43,3.761200116
143273,3007,8.008698183
143274,2,0.693147181
143275,1,0
143276,3,1.098612289
143279,2,0.693147181
143280,3,1.098612289
143281,2,0.693147181
143282,931,6.836259277
143284,116,4.753590191
143288,18,2.890371758
143291,1261,7.139660336
143292,8,2.079441542
143293,20,2.995732274
143294,3,1.098612289
143295,40,3.688879454
143296,39,3.663561646
143299,1,0
143301,2,0.693147181
143302,21,3.044522438
143304,2,0.693147181
143307,4,1.386294361
143309,35,3.555348061
143311,2,0.693147181
143312,4,1.386294361
143315,28,3.33220451
143322,17,2.833213344
143323,26,3.258096538
143326,7,1.945910149
143331,69,4.234106505
143332,3,1.098612289
143337,55,4.007333185
143338,51,3.931825633
143339,95,4.553876892
143342,10,2.302585093
143343,20,2.995732274
143349,2,0.693147181
143351,2,0.693147181
143354,291,5.673323267
143355,44,3.784189634
143357,4,1.386294361
143363,22,3.091042453
143365,4,1.386294361
143366,2,0.693147181
143367,2,0.693147181
143369,71,4.262679877
143373,20,2.995732274
143377,7,1.945910149
143378,2,0.693147181
143379,4,1.386294361
143381,81,4.394449155
143382,103,4.634728988
143386,59,4.077537444
143389,246,5.505331536
143400,249,5.517452896
143401,11,2.397895273
143402,2,0.693147181
143406,20,2.995732274
143407,423,6.047372179
143408,8,2.079441542
143417,88,4.477336814
143418,7,1.945910149
143419,667,6.502790046
143420,3,1.098612289
143421,2,0.693147181
143422,8,2.079441542
143423,276,5.620400866
143434,2,0.693147181
143437,2,0.693147181
143439,1,0
143440,22,3.091042453
143462,22,3.091042453
143465,6,1.791759469
143470,19,2.944438979
143476,13,2.564949357
143477,2,0.693147181
143478,4,1.386294361
143479,9,2.197224577
143483,2,0.693147181
143487,4,1.386294361
143496,2,0.693147181
143498,3,1.098612289
143501,28,3.33220451
143509,4,1.386294361
143514,36,3.583518938
143529,70,4.248495242
143530,27,3.295836866
143532,2,0.693147181
143533,3,1.098612289
143534,13,2.564949357
143538,10,2.302585093
143540,4,1.386294361
143542,13,2.564949357
143545,2,0.693147181
143561,1386,7.23417718
143563,8,2.079441542
143569,15,2.708050201
143573,10,2.302585093
143575,15,2.708050201
143578,4,1.386294361
143579,9,2.197224577
143581,22,3.091042453
143582,6,1.791759469
143586,71,4.262679877
143587,890,6.791221463
143589,16,2.772588722
143595,51,3.931825633
143596,9,2.197224577
143601,6,1.791759469
143608,34,3.526360525
143609,42,3.737669618
143610,40,3.688879454
143611,1,0
143613,7,1.945910149
143616,28,3.33220451
143618,9,2.197224577
143620,24,3.17805383
143621,17,2.833213344
143622,48,3.871201011
143623,81,4.394449155
143624,18,2.890371758
143625,2,0.693147181
143626,3,1.098612289
143628,12,2.48490665
143630,5,1.609437912
143631,8,2.079441542
143634,2,0.693147181
143641,1,0
143643,6,1.791759469
143645,15,2.708050201
143649,4,1.386294361
143650,1,0
143654,3,1.098612289
143658,10,2.302585093
143659,4,1.386294361
143666,49,3.891820298
143669,14,2.63905733
143672,13,2.564949357
143679,2,0.693147181
143681,2,0.693147181
143688,261,5.564520407
143694,3,1.098612289
143696,2,0.693147181
143705,59,4.077537444
143706,2,0.693147181
143707,28,3.33220451
143708,13,2.564949357
143709,6,1.791759469
143710,14,2.63905733
143714,14,2.63905733
143718,1469,7.292337176
143720,154,5.036952602
143721,8,2.079441542
143722,1116,7.017506143
143723,204,5.318119994
143724,2,0.693147181
143728,10,2.302585093
143729,1,0
143732,415,6.02827852
143747,20,2.995732274
143748,2,0.693147181
143750,9,2.197224577
143754,28,3.33220451
143756,25,3.218875825
143757,19,2.944438979
143758,125,4.828313737
143759,8,2.079441542
143760,52,3.951243719
143761,61,4.110873864
143762,47,3.850147602
143763,1225,7.110696123
143764,10,2.302585093
143765,16,2.772588722
143766,5,1.609437912
143769,6,1.791759469
143770,4,1.386294361
143771,4,1.386294361
143772,1,0
143773,55,4.007333185
143774,6,1.791759469
143775,8,2.079441542
143776,11,2.397895273
143777,30,3.401197382
143786,22,3.091042453
143789,8,2.079441542
143790,6,1.791759469
143792,2,0.693147181
143794,29,3.36729583
143795,47,3.850147602
143796,7,1.945910149
143797,15,2.708050201
143798,161,5.081404365
143801,6,1.791759469
143802,11,2.397895273
143803,2,0.693147181
143805,7,1.945910149
143809,15,2.708050201
143810,10,2.302585093
143811,27,3.295836866
143812,30,3.401197382
143813,11,2.397895273
143814,164,5.099866428
143817,8,2.079441542
143818,18,2.890371758
143819,136,4.912654886
143820,6,1.791759469
143824,13,2.564949357
143830,76,4.33073334
143831,60,4.094344562
143837,4,1.386294361
143838,16,2.772588722
143839,2,0.693147181
143841,8,2.079441542
143842,3,1.098612289
143845,3,1.098612289
143847,2,0.693147181
143848,310,5.736572297
143849,8,2.079441542
143851,14,2.63905733
143860,27,3.295836866
143875,59,4.077537444
143877,9,2.197224577
143878,17,2.833213344
143879,3,1.098612289
143880,9,2.197224577
143892,2,0.693147181
143894,11,2.397895273
143901,27,3.295836866
143911,11,2.397895273
143932,10,2.302585093
143934,4,1.386294361
143935,2,0.693147181
143937,3,1.098612289
143938,169,5.129898715
143939,8,2.079441542
143940,197,5.283203729
143944,26,3.258096538
143949,985,6.892641641
143951,67,4.204692619
143955,8,2.079441542
143971,3,1.098612289
143972,4,1.386294361
143973,12,2.48490665
143974,22,3.091042453
143975,70,4.248495242
143984,47,3.850147602
143988,33,3.496507561
143990,3,1.098612289
144000,6,1.791759469
144001,3,1.098612289
144002,6,1.791759469
144003,16,2.772588722
144004,300,5.703782475
144008,3,1.098612289
144018,1,0
144023,1,0
144024,2,0.693147181
144025,2,0.693147181
144027,3,1.098612289
144028,2,0.693147181
144030,37,3.610917913
